"","codew","flux","plot_code","sub_plot","plot_corner_code","collar_number","measurement_code","treatment_code_partitioning","disturbance_code_control","litter_code","replica","year","egm_measurement","recno","day","month","hour","min","co2ref_ppm_sec","InputD","time","InputF","atmp_mb","probe_type","quality_code","comments","collar_num","vwc_percent_in","vwc_percent_out","soil_temp_c_in","soil_temp_c_out","air_temp_c","collar_height_cm","codew","collar_diam"
"852","21.1.17.12.2013","0.702408329826986","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2013,41,25,17,12,11,13,498,51,38,1.08,856,8,"good","check numbers of sub_plot",21,NA,30.7,NA,19.3,19.3,8.8,"21.1.17.12.2013",12
"853","21.1.18.5.2011","0.226106286902146","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,11,27,18,5,16,33,444,35,124,0.23,861,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.18.5.2011",12
"854","21.1.19.12.2011","0.207986270878629","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,27,19,12,16,33,448,35,124,0.23,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.19.12.2011",12
"855","21.1.19.9.2011","0.191542911856173","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,27,19,9,18,3,472,29,124,0.19,862,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.19.9.2011",12
"856","21.1.20.1.2010","0.185098892779806","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2010,NA,27,20,1,14,7,451,32,124,0.2,833,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.20.1.2010",12
"857","21.1.22.3.2011","0.207986270878629","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,21,27,22,3,17,15,458,29,124,0.19,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.22.3.2011",12
"858","21.1.22.8.2011","0.295677452102806","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,27,22,8,22,13,475,50,124,0.33,861,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.22.8.2011",12
"859","21.1.23.4.2011","0.173321892398857","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,21,27,23,4,19,49,446,29,124,0.19,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.23.4.2011",12
"860","21.1.23.5.2009","0.0507239244537915","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2009,39,27,23,5,18,45,430,9,124,0.05,837,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.23.5.2009",12
"861","21.1.24.10.2013","0.329844316389623","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2013,41,27,24,10,8,31,516,51,120,0.34,859,8,"good","check numbers of sub_plot",21,NA,21.6,NA,18.6,18.6,9.8,"21.1.24.10.2013",12
"862","21.1.24.2.2011","0.406518620353684","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,8,33,24,2,12,12,461,51,96,0.43,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.24.2.2011",12
"863","21.1.25.1.2012","0.2426506493584","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2012,15,27,25,1,18,25,521,44,124,0.29,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.25.1.2012",12
"864","21.1.25.11.2013","0.201622920409806","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2013,41,27,25,11,9,43,519,35,124,0.23,857,8,"good","check numbers of sub_plot",21,NA,18.9,NA,19.2,19.2,13.5,"21.1.25.11.2013",12
"865","21.1.25.5.2013","0.235336304765976","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2013,41,27,25,5,15,28,478,43,124,0.28,853,8,"good","check numbers of sub_plot",21,NA,35.1,NA,17.7,17.7,9.3,"21.1.25.5.2013",12
"866","21.1.28.6.2013","0.168734605085833","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2013,41,27,28,6,9,21,480,29,124,0.19,858,8,"good","check numbers of sub_plot",21,NA,18.5,NA,18.3,18.3,10.2,"21.1.28.6.2013",12
"867","21.1.28.9.2013","0.186296400569771","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2013,41,28,28,9,10,3,457,34,124,0.22,860,8,"good","check numbers of sub_plot",21,NA,16.3,NA,17.9,17.9,10,"21.1.28.9.2013",12
"868","21.1.29.1.2011","0.434314765335132","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,41,24,29,1,19,9,480,50,110,0.37,860,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.29.1.2011",12
"869","21.1.29.2.2012","0.25967982829689","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2012,37,44,29,2,14,31,532,50,124,0.33,857,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.29.2.2012",12
"870","21.1.29.7.2013","0.136523812977472","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2013,41,27,29,7,10,16,456,24,124,0.16,863,8,"good","check numbers of sub_plot",21,NA,9.7,NA,16.7,16.7,10.5,"21.1.29.7.2013",12
"871","21.1.29.8.2013","0.119788959669885","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2013,41,27,29,8,10,49,448,20,124,0.13,863,8,"good","check numbers of sub_plot",21,NA,14.8,NA,15.9,15.9,10,"21.1.29.8.2013",12
"872","21.1.30.10.2011","0.190654081638743","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,5,27,30,10,17,42,445,31,124,0.2,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.30.10.2011",12
"873","21.1.4.7.2011","0.138980724907242","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2011,15,44,4,7,20,30,423,20,124,0.13,860,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.4.7.2011",12
"874","21.1.7.3.2009","0.28640533688007","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,1,2009,25,27,7,3,19,34,460,42,124,0.26,834,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.1.7.3.2009",12
"875","21.2.11.6.2011","0.156716927882324","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,12,27,11,6,15,16,459,24,124,0.16,862,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.11.6.2011",12
"876","21.2.17.11.2011","0.208228679119746","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,6,27,17,11,12,31,439,30,124,0.19,859,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.17.11.2011",12
"877","21.2.17.12.2013","0.683424320912744","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2013,42,9,17,12,11,15,501,52,38,1.11,856,8,"good","check numbers of sub_plot",21,NA,30.7,NA,19.3,19.3,8.8,"21.2.17.12.2013",12
"878","21.2.18.5.2011","0.208713495601981","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,12,27,18,5,16,37,438,31,124,0.2,861,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.18.5.2011",12
"879","21.2.19.12.2011","0.2426506493584","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,27,19,12,16,37,446,35,124,0.23,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.19.12.2011",12
"880","21.2.19.9.2011","0.208955903843098","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,27,19,9,18,6,472,32,124,0.21,862,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.19.9.2011",12
"881","21.2.22.3.2011","0.173321892398857","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,22,27,22,3,17,18,433,24,124,0.16,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.22.3.2011",12
"882","21.2.22.8.2011","0.278284660802641","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,27,22,8,22,19,469,50,124,0.33,861,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.22.8.2011",12
"883","21.2.23.4.2011","0.190654081638743","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,22,27,23,4,19,52,445,27,124,0.17,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.23.4.2011",12
"884","21.2.24.10.2013","0.329844316389623","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2013,42,26,24,10,8,35,508,51,120,0.35,859,8,"good","check numbers of sub_plot",21,NA,21.6,NA,18.6,18.6,9.8,"21.2.24.10.2013",12
"885","21.2.24.2.2011","0.433304730997144","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,9,22,24,2,12,17,504,51,100,0.41,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.24.2.2011",12
"886","21.2.25.1.2012","0.259982838598286","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2012,16,27,25,1,18,28,493,45,124,0.3,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.25.1.2012",12
"887","21.2.25.11.2013","0.251734568072921","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2013,42,27,25,11,9,46,467,41,124,0.27,856,8,"good","check numbers of sub_plot",21,NA,18.9,NA,19.2,19.2,13.5,"21.2.25.11.2013",12
"888","21.2.25.5.2013","0.218782754606587","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2013,42,27,25,5,15,31,482,42,124,0.27,854,8,"good","check numbers of sub_plot",21,NA,35.1,NA,17.7,17.7,9.3,"21.2.25.5.2013",12
"889","21.2.28.6.2013","0.185608065594416","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2013,42,27,28,6,9,24,494,40,124,0.26,858,8,"good","check numbers of sub_plot",21,NA,18.5,NA,18.3,18.3,10.2,"21.2.28.6.2013",12
"890","21.2.28.9.2013","0.169360364154337","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2013,42,27,28,9,10,6,486,26,124,0.17,860,8,"good","check numbers of sub_plot",21,NA,16.3,NA,17.9,17.9,10,"21.2.28.9.2013",12
"891","21.2.29.1.2011","0.451687355948538","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,42,19,29,1,19,14,472,51,86,0.49,860,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.29.1.2011",12
"892","21.2.29.2.2012","0.294303805403142","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2012,38,60,29,2,14,41,480,50,124,0.33,857,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.29.2.2012",12
"893","21.2.29.7.2013","0.17065476622184","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2013,42,27,29,7,10,20,464,31,124,0.21,863,8,"good","check numbers of sub_plot",21,NA,9.7,NA,16.7,16.7,10.5,"21.2.29.7.2013",12
"894","21.2.29.8.2013","0.119788959669885","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2013,42,27,29,8,10,51,448,20,124,0.13,863,8,"good","check numbers of sub_plot",21,NA,14.8,NA,15.9,15.9,10,"21.2.29.8.2013",12
"895","21.2.30.10.2011","0.190654081638743","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,6,27,30,10,17,45,462,39,124,0.25,858,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.30.10.2011",12
"896","21.2.4.7.2011","0.139142330401321","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,27,4,7,20,33,416,20,124,0.13,861,8,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.4.7.2011",12
"897","21.2.7.3.2009","0.28640533688007","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,2,2009,26,27,7,3,19,37,464,48,124,0.31,834,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.2.7.3.2009",12
"898","21.NA.14.8.2009","0.202895697815166","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,NA,2009,21.2,27,14,8,12,27,435,34,124,0.22,837,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.NA.14.8.2009",12
"899","21.NA.15.9.2009","0.203865330779635","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,NA,2009,21.2,27,15,9,12,4,470,36,124,0.23,841,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.NA.15.9.2009",12
"900","21.NA.16.12.2009","0.185765515442878","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,NA,2009,33,27,16,12,11,23,458,32,124,0.2,836,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.NA.16.12.2009",12
"901","21.NA.16.7.2009","0.202653289574049","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,NA,2009,21.2,27,16,7,18,41,463,32,124,0.2,836,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.NA.16.7.2009",12
"902","21.NA.17.6.2009","0.236146028221753","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,NA,2009,21.2,27,17,6,18,16,473,39,124,0.25,835,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.NA.17.6.2009",12
"903","21.NA.21.10.2009","0.118355823725514","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,NA,2009,NA,27,21,10,14,49,496,17,124,0.11,837,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.NA.21.10.2009",12
"904","21.NA.8.4.2009","0.219541063705219","SPD-02",21,NA,NA,"TOTAL",NA,NA,NA,NA,2009,21.2,27,8,4,18,16,465,38,124,0.24,836,NA,"good","check numbers of sub_plot",21,NA,NA,NA,NA,10.586231884058,NA,"21.NA.8.4.2009",12
"905","22.1.11.6.2011","0.191098496747458","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,13,27,11,6,15,24,462,26,124,0.17,860,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.11.6.2011",12
"906","22.1.17.11.2011","0.294647217078058","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,7,27,17,11,12,40,483,46,124,0.3,858,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.17.11.2011",12
"907","22.1.17.12.2013","0.652534242119221","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2013,43,16,17,12,10,2,518,52,52,0.81,854,8,"good","check numbers of sub_plot",22,NA,39.8,NA,19.4,19.4,5.9,"22.1.17.12.2013",12
"908","22.1.18.5.2011","0.260588859201079","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,13,27,18,5,16,48,451,34,124,0.22,860,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.18.5.2011",12
"909","22.1.19.12.2011","0.34623977106252","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,17,27,19,12,16,45,463,51,124,0.33,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.19.12.2011",12
"910","22.1.19.9.2011","0.295677452102806","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,17,29,19,9,18,14,514,45,124,0.29,861,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.19.9.2011",12
"911","22.1.20.1.2010","0.621857941212871","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2010,NA,14,20,1,14,20,499,52,62,0.66,832,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.20.1.2010",12
"912","22.1.22.3.2011","0.311615793956268","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,23,27,22,3,17,24,443,42,124,0.27,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.22.3.2011",12
"913","22.1.22.8.2011","0.399569584108322","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,17,20,22,8,22,32,480,51,91,0.46,860,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.22.8.2011",12
"914","22.1.23.4.2011","0.25967982829689","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,23,27,23,4,19,58,476,46,124,0.3,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.23.4.2011",12
"915","22.1.23.5.2009","0.152171773361375","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2009,40,27,23,5,18,53,440,28,124,0.18,837,NA,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.23.5.2009",12
"916","22.1.24.10.2013","0.386894857192447","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2013,43,25,24,10,8,18,523,50,100,0.4,858,8,"good","check numbers of sub_plot",22,NA,37.7,NA,19.2,19.2,6,"22.1.24.10.2013",12
"917","22.1.24.2.2011","0.398175736721897","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,10,46,24,2,12,57,458,51,110,0.38,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.24.2.2011",12
"918","22.1.25.11.2013","0.385993004378478","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2013,43,24,25,11,8,43,483,51,110,0.38,856,8,"good","check numbers of sub_plot",22,NA,31.1,NA,19.2,19.2,7.3,"22.1.25.11.2013",12
"919","22.1.26.5.2013","0.371370198170676","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2013,43,22,26,5,10,21,486,50,100,0.41,856,8,"good","check numbers of sub_plot",22,NA,25.4,NA,17.5,17.5,7.4,"22.1.26.5.2013",12
"920","22.1.27.1.2012","0.243216268587674","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2012,18,31,27,1,11,35,453,36,124,0.24,860,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.27.1.2012",12
"921","22.1.28.6.2013","0.379087473749558","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2013,43,21,28,6,9,6,486,51,96,0.43,857,8,"good","check numbers of sub_plot",22,NA,29,NA,18.1,18.1,6.5,"22.1.28.6.2013",12
"922","22.1.28.9.2013","0.354099678963684","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2013,43,23,28,9,9,22,474,50,105,0.39,858,8,"good","check numbers of sub_plot",22,NA,25.3,NA,18.5,18.5,7.8,"22.1.28.9.2013",12
"923","22.1.29.1.2011","0.423950435707817","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,43,21,29,1,19,22,514,51,96,0.43,859,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.29.1.2011",12
"924","22.1.29.2.2012","0.294303805403142","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2012,39,27,29,2,14,45,513,49,124,0.32,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.29.2.2012",12
"925","22.1.29.7.2013","0.254806432810591","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2013,43,27,29,7,9,53,487,44,124,0.29,862,8,"good","check numbers of sub_plot",22,NA,28.3,NA,17.7,17.7,6.7,"22.1.29.7.2013",12
"926","22.1.29.8.2013","0.267270474733199","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2013,43,26,29,8,10,36,483,51,120,0.34,862,8,"good","check numbers of sub_plot",22,NA,22.2,NA,15.9,15.9,7.5,"22.1.29.8.2013",12
"927","22.1.30.10.2011","0.25967982829689","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,7,34,30,10,17,53,449,38,124,0.25,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.30.10.2011",12
"928","22.1.4.7.2011","0.208228679119746","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2011,17,37,4,7,20,41,427,29,124,0.19,859,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.4.7.2011",12
"929","22.1.7.3.2009","0.37868299221175","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,1,2009,27,16,7,3,19,43,503,50,72,0.55,834,NA,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.1.7.3.2009",12
"930","22.2.11.6.2011","0.225843677974269","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,14,27,11,6,15,28,453,31,124,0.2,860,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.11.6.2011",12
"931","22.2.17.11.2011","0.311979406317944","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,8,27,17,11,12,43,442,39,124,0.25,858,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.17.11.2011",12
"932","22.2.17.12.2013","0.552144358716264","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2013,44,12,17,12,10,4,515,52,52,0.81,854,8,"good","check numbers of sub_plot",22,NA,39.8,NA,19.4,19.4,5.9,"22.2.17.12.2013",12
"933","22.2.18.5.2011","0.225843677974269","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,14,27,18,5,16,51,442,34,124,0.22,860,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.18.5.2011",12
"934","22.2.19.12.2011","0.380863748168771","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,18,25,19,12,16,49,464,52,115,0.37,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.19.12.2011",12
"935","22.2.19.9.2011","0.313070243402971","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,18,33,19,9,18,20,531,45,124,0.29,861,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.19.9.2011",12
"936","22.2.22.3.2011","0.225055851190638","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,24,27,22,3,17,27,437,34,124,0.22,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.22.3.2011",12
"937","22.2.22.8.2011","0.407466216205324","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,18,21,22,8,22,36,475,51,96,0.44,860,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.22.8.2011",12
"938","22.2.23.4.2011","0.242367839743764","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,24,27,23,4,20,1,447,37,124,0.24,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.23.4.2011",12
"939","22.2.24.10.2013","0.437359403782766","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2013,44,22,24,10,8,21,525,50,100,0.4,858,8,"good","check numbers of sub_plot",22,NA,37.7,NA,19.2,19.2,6,"22.2.24.10.2013",12
"940","22.2.24.2.2011","0.380863748168771","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,11,25,24,2,13,1,460,50,115,0.35,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.24.2.2011",12
"941","22.2.25.11.2013","0.32801777051926","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2013,44,83,25,11,8,55,487,51,120,0.35,856,8,"good","check numbers of sub_plot",22,NA,31.1,NA,19.2,19.2,7.3,"22.2.25.11.2013",12
"942","22.2.26.5.2013","0.412420416356897","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2013,44,21,26,5,10,24,479,52,96,0.44,856,8,"good","check numbers of sub_plot",22,NA,25.4,NA,17.5,17.5,7.4,"22.2.26.5.2013",12
"943","22.2.27.1.2012","0.260588859201079","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2012,17,27,27,1,11,31,445,31,124,0.2,860,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.27.1.2012",12
"944","22.2.28.6.2013","0.337307357835805","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2013,44,22,28,6,9,9,487,50,100,0.41,857,8,"good","check numbers of sub_plot",22,NA,29,NA,18.1,18.1,6.5,"22.2.28.6.2013",12
"945","22.2.28.9.2013","0.371393924578516","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2013,44,19,28,9,9,27,480,51,86,0.48,859,8,"good","check numbers of sub_plot",22,NA,25.3,NA,18.5,18.5,7.8,"22.2.28.9.2013",12
"946","22.2.29.1.2011","0.467969109476915","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,44,18,29,1,19,26,462,52,81,0.52,858,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.29.1.2011",12
"947","22.2.29.2.2012","0.311615793956268","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2012,40,27,29,2,14,48,480,50,124,0.33,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.29.2.2012",12
"948","22.2.29.7.2013","0.271793528331297","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2013,44,27,29,7,9,57,491,44,124,0.29,862,8,"good","check numbers of sub_plot",22,NA,28.3,NA,17.7,17.7,6.7,"22.2.29.7.2013",12
"949","22.2.29.8.2013","0.461507738347443","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2013,44,18,29,8,10,39,480,51,81,0.51,862,8,"good","check numbers of sub_plot",22,NA,22.2,NA,15.9,15.9,7.5,"22.2.29.8.2013",12
"950","22.2.30.10.2011","0.276991816850016","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,8,27,30,10,17,56,454,40,124,0.26,857,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.30.10.2011",12
"951","22.2.4.7.2011","0.173523899266455","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2011,18,27,4,7,20,44,421,25,124,0.17,859,8,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.4.7.2011",12
"952","22.2.7.3.2009","0.403852129701394","SPD-02",22,NA,NA,"TOTAL",NA,NA,NA,2,2009,28,20,7,3,19,46,492,51,91,0.44,833,NA,"good","check numbers of sub_plot",22,NA,NA,NA,NA,10.586231884058,NA,"22.2.7.3.2009",12
