Day,Month,Year,Light,WindSpeed,WindDir,Rainfall,Tensiometer,RH,Temperature
28,4,2009,3.53,0,5,0,23.78,83.568,18.23
28,4,2009,3.72,0,5,0,23.12,83.357,18.26
28,4,2009,3.92,0,0,0,22.9,83.368,18.27
28,4,2009,3.33,0,0,0,23.34,82.189,18.72
28,4,2009,99.7,0,5,0,21.14,83.105,18.79
28,4,2009,148.96,0,0,0,19.15,83.052,19.56
28,4,2009,367.22,0,0,0,16.95,81.073,20.48
28,4,2009,201.96,0,0,0,17.39,77.221,21.67
28,4,2009,222.76,0,0,0,18.49,75.157,22.1
28,4,2009,234.34,0,0,0,19.59,73.242,22.42
28,4,2009,325.02,0,0,0,18.93,72.042,22.85
28,4,2009,476.54,0,0,0,15.85,66.494,23.98
28,4,2009,629.44,0,0,0,9.46,60.231,25.57
28,4,2009,513.05,0,0,0,11.45,58.821,26.43
28,4,2009,464.37,0,0,0,16.73,55.021,26.95
1,12,2009,12.16,0,5,0,-31.49,75.042,21.62
1,12,2009,1.96,0,5,0,-31.49,75,21.65
1,12,2009,28.85,0,5,0,-31.49,75.105,21.73
1,12,2009,-0.19,0,5,0,-35.67,74.915,21.75
1,12,2009,0,0,5,0,-33.03,74.831,21.76
1,12,2009,0,0,5,0,-35.45,74.652,21.79
1,12,2009,-0.19,0,5,0,-35.45,75.042,21.81
1,12,2009,-0.19,0,5,0,-35.89,74.578,21.9
1,12,2009,54.95,0,5,0,-31.49,75.136,22
1,12,2009,0,0,0,0,-35.89,74.452,22.05
1,12,2009,-0.19,0,0,0,-32.15,74.189,22.16
1,12,2009,-0.19,0,0,0,-31.49,74.094,22.26
1,12,2009,-0.19,0,0,0,-31.49,73.547,22.3
1,12,2009,-0.19,0,0,0,-31.49,73.789,22.3
1,12,2009,-0.19,0,0,0,-31.49,73.968,22.3
1,12,2009,102.84,0,5,0,-31.49,75.147,22.44
1,12,2009,-0.19,0,0,0,-31.49,72.557,22.73
1,12,2009,-0.19,0,0,0,-31.49,72.178,22.76
1,12,2009,0,0,0,0,-31.49,73.126,22.8
1,12,2009,-0.19,0,0,0,-31.49,71.926,22.88
1,12,2009,0,0,0,0,-31.49,71.484,23
1,12,2009,118.35,0,0,0,-31.49,74.863,23.08
1,12,2009,0,0,0,0,-31.49,71.021,23.2
1,12,2009,-0.19,0,0,0,-31.49,71.042,23.46
1,12,2009,107.16,0,0,0,-31.49,74.6,23.49
1,12,2009,0,0,0,0,-31.49,70.168,23.65
1,12,2009,135.81,0,0,0,-31.49,73.81,23.76
1,12,2009,-0.19,0,0,0,-31.49,69.031,23.93
1,12,2009,156.62,0,0,0,-31.49,73.694,24.23
1,12,2009,-0.19,0,0,0,-31.49,66.726,24.33
1,12,2009,168.4,0,0,0,-31.49,72.326,24.6
1,12,2009,221.39,0,0,0,-31.49,70.989,25.06
1,12,2009,0,0,0,0,-31.49,64.326,25.15
1,12,2009,279.29,0,0,0,-31.05,65.905,25.91
1,12,2009,4.51,0,0,0,-31.49,59.484,26.01
1,12,2009,335.62,0,0,0,-31.49,58.778,26.75
1,12,2009,30.22,0,0,0,-31.49,54.421,26.82
1,12,2009,451.61,0,0,0,-31.49,51.421,27.55
1,12,2009,36.31,0,0,0,-31.71,48.978,28.29
1,12,2009,708.53,0,0,0,-31.49,50.926,28.51
1,12,2009,151.12,0,0,0,-31.49,46.315,29.26
1,12,2009,869.87,0,0,0,-31.49,45.621,29.93
1,12,2009,193.32,0,0,0,-31.49,40.042,30.28
1,12,2009,331.5,0,0,0,-31.49,38.473,30.84
1,12,2009,887.73,0,0,0,-31.49,38.421,31.32
1,12,2009,560.35,0,0,0,-31.49,35.989,31.49
1,12,2009,698.52,0,0,0,-31.49,35.315,31.84
1,12,2009,492.24,0,0,0,-31.49,33.452,32.01
2,12,2009,6.08,0,5,0,-35.67,74.852,21.72
2,12,2009,0.58,0,5,0,-35.23,74.663,21.77
2,12,2009,0,0,5,0,-35.23,74.642,21.87
2,12,2009,10.79,0,0,0,-35.45,75.115,21.92
2,12,2009,-0.19,0,5,0,-35.67,74.652,21.96
2,12,2009,0,0,5,0,-35.45,74.568,22.02
2,12,2009,15.7,0,0,0,-32.81,75.126,22.1
2,12,2009,0,0,5,0,-35.45,74.231,22.15
2,12,2009,42.98,0,5,0,-31.49,75.221,22.34
2,12,2009,-0.19,0,5,0,-35.67,74.21,22.46
2,12,2009,0,0,5,0,-31.71,74.136,22.68
2,12,2009,0,0,0,0,-33.25,73.147,22.69
2,12,2009,-0.19,0,0,0,-31.49,73.557,22.69
2,12,2009,0,0,0,0,-31.49,73.642,22.69
2,12,2009,0,0,0,0,-35.01,73.2,22.7
2,12,2009,0,0,0,0,-31.49,73.831,22.72
2,12,2009,0,0,0,0,-31.49,73.652,22.74
2,12,2009,-0.19,0,0,0,-31.49,73.831,22.75
2,12,2009,-0.19,0,0,0,-35.23,72.715,22.76
2,12,2009,0,0,0,0,-31.49,73.368,22.79
2,12,2009,0,0,0,0,-31.49,73.221,22.82
2,12,2009,87.92,0,5,0,-31.49,75.21,22.84
2,12,2009,0,0,0,0,-35.01,72.357,22.86
2,12,2009,78.5,0,0,0,-31.49,74.094,22.92
2,12,2009,-0.19,0,0,0,-35.23,71.557,23
2,12,2009,85.77,0,0,0,-31.49,74.252,23.03
2,12,2009,84.2,0,5,0,-31.49,74.621,23.08
2,12,2009,78.5,0,0,0,-31.49,74.421,23.13
2,12,2009,0,0,0,0,-35.23,70.947,23.21
2,12,2009,-0.19,0,0,0,-35.67,69.757,23.55
2,12,2009,179.98,0,0,0,-31.49,73.6,23.56
2,12,2009,-0.19,0,0,0,-34.13,66.105,24.33
2,12,2009,233.75,0,0,0,-31.49,71.978,24.41
2,12,2009,0,0,0,0,-31.49,62.21,25.18
2,12,2009,362.11,0,0,0,-31.49,66.715,25.4
2,12,2009,10,0,0,0,-31.49,57.778,26.19
2,12,2009,614.32,0,0,0,-31.49,58.084,27.2
2,12,2009,56.32,0,0,0,-31.49,52.989,27.34
2,12,2009,96.56,0,0,0,-31.49,48.105,28.53
2,12,2009,581.15,0,0,0,-31.49,50.273,28.72
2,12,2009,219.43,0,0,0,-31.49,46.178,29.21
2,12,2009,251.22,0,0,0,-31.49,42.852,30.13
2,12,2009,766.04,0,0,0,-31.49,44.105,30.27
2,12,2009,945.04,0,0,0,-31.71,37.305,31.2
2,12,2009,352.5,0,0,0,-31.49,36.378,31.4
2,12,2009,601.17,0,0,0,-31.49,33.452,31.86
2,12,2009,523.25,0,0,0,-31.49,31.81,32
2,12,2009,766.63,0,0,0,-31.49,34.484,32.01
3,12,2009,0,0,0,0,-31.49,73.473,21.73
3,12,2009,0,0,0,0,-31.49,73.031,21.8
3,12,2009,0,0,0,0,-31.49,73.715,21.87
3,12,2009,0,0,0,0,-31.49,72.284,21.97
3,12,2009,0,0,0,0,-31.49,73.747,21.98
3,12,2009,0,0,5,0,-34.57,74.621,22.04
3,12,2009,0,0,5,0,-34.57,74.852,22.07
3,12,2009,-0.19,0,0,0,-31.49,72.115,22.14
3,12,2009,0,0,5,0,-34.57,74.61,22.14
3,12,2009,0,0,5,0,-34.79,74.568,22.19
3,12,2009,2.15,0,5,0,-33.25,74.821,22.2
3,12,2009,0,0,5,0,-34.57,74.494,22.23
3,12,2009,0,0,0,0,-31.49,71.631,22.24
3,12,2009,10.4,0,5,0,-31.49,74.863,22.3
3,12,2009,0,0,5,0,-32.15,74.41,22.31
3,12,2009,0,0,0,0,-31.71,74.063,22.34
3,12,2009,0,0,0,0,-31.49,74.4,22.35
3,12,2009,30.02,0,5,0,-31.49,75.063,22.41
3,12,2009,0,0,0,0,-31.49,74,22.45
3,12,2009,0,0,0,0,-31.49,71.168,22.48
3,12,2009,0,0,0,0,-31.49,73.852,22.56
3,12,2009,0,0,0,0,-31.49,73.81,22.63
3,12,2009,79.29,0,5,0,-31.49,75.01,22.66
3,12,2009,-0.19,0,0,0,-31.49,73.621,22.67
3,12,2009,-0.19,0,0,0,-31.49,70.568,22.74
3,12,2009,-0.19,0,0,0,-31.49,69.989,23.04
3,12,2009,143.08,0,0,0,-31.49,74.652,23.35
3,12,2009,0,0,0,0,-31.49,69.01,23.47
3,12,2009,179.98,0,0,0,-31.71,73.726,23.98
3,12,2009,8.63,0,0,0,-31.49,67.147,24.24
3,12,2009,143.47,0,0,0,-31.71,72.557,24.72
3,12,2009,135.23,0,0,0,-31.49,66.526,24.8
3,12,2009,29.83,0,0,0,-31.49,65.336,24.93
3,12,2009,173.69,0,0,0,-31.49,66.431,24.96
3,12,2009,168.79,0,0,0,-31.71,71.242,25.05
3,12,2009,219.03,0,0,0,-31.49,64.494,25.29
3,12,2009,196.07,0,0,0,-31.49,68.494,25.5
3,12,2009,52.6,0,0,0,-31.49,64.536,25.59
3,12,2009,126.98,0,0,0,-31.49,64.01,25.66
3,12,2009,110.3,0,0,0,-31.49,58.821,25.7
3,12,2009,404.9,0,0,0,-31.49,63.547,26.32
3,12,2009,432.38,0,0,0,-31.49,53.589,26.68
3,12,2009,242.98,0,0,0,-31.49,54.305,26.78
3,12,2009,358.58,0,0,0,-31.49,53.905,26.93
3,12,2009,287.14,0,0,0,-31.49,51.452,27.31
3,12,2009,434.15,0,0,0,-31.49,56.526,27.78
3,12,2009,589.59,0,0,0,-31.49,52.294,28.23
3,12,2009,468.89,0,0,0,-31.49,49.389,28.57
4,12,2009,0,0,0,0,-31.49,74,21.92
4,12,2009,0,0,0,0,-31.49,73.905,21.93
4,12,2009,0,0,5,0,-31.49,74.01,21.93
4,12,2009,0,0,5,0,-31.49,74.242,21.93
4,12,2009,0,0,5,0,-31.49,74.41,21.93
4,12,2009,0.98,0,5,0,-31.49,74.431,21.93
4,12,2009,0,0,5,0,-31.49,74.4,21.94
4,12,2009,0,0,5,0,-31.49,74.41,21.94
4,12,2009,0,0,0,0,-31.49,73.81,21.97
4,12,2009,0,0,0,0,-31.49,73.926,22
4,12,2009,7.26,0,5,0,-31.49,74.621,22
4,12,2009,0,0,0,0,-31.49,73.894,22.01
4,12,2009,0,0,0,0,-31.49,73.947,22.03
4,12,2009,6.67,0,5,0,-31.49,74.694,22.15
4,12,2009,19.82,0,5,0,-31.49,74.452,22.17
4,12,2009,11.57,0,5,0,-31.49,74.6,22.22
4,12,2009,30.42,0,5,0,-31.49,74.694,22.23
4,12,2009,-0.19,0,0,0,-31.71,73.831,22.44
4,12,2009,46.51,0,5,0,-31.71,74.757,22.44
4,12,2009,0,0,0,0,-31.49,73.673,22.59
4,12,2009,0,0,0,0,-31.49,73.526,22.65
4,12,2009,77.33,0,0,0,-31.49,74.536,22.67
4,12,2009,0,0,0,0,-31.49,73.515,22.69
4,12,2009,-0.19,0,0,0,-31.49,73.2,22.71
4,12,2009,-0.19,0,0,0,-31.49,72.926,22.82
4,12,2009,0,0,0,0,-31.49,72.778,22.95
4,12,2009,111.28,0,0,0,-31.49,74.115,23
4,12,2009,-0.19,0,0,0,-31.49,72.473,23.02
4,12,2009,-0.19,0,0,0,-31.49,71.957,23.17
4,12,2009,0,0,0,0,-31.49,71.41,23.3
4,12,2009,0,0,0,0,-31.49,70.452,23.47
4,12,2009,151.12,0,0,0,-31.49,73.484,23.52
4,12,2009,3.14,0,0,0,-31.49,69.452,23.7
4,12,2009,11.18,0,0,0,-32.15,67.631,23.98
4,12,2009,149.75,0,0,0,-31.49,72.747,24.09
4,12,2009,186.65,0,0,0,-31.49,70.915,24.29
4,12,2009,266.53,0,0,0,-31.49,69.905,24.66
4,12,2009,11.97,0,0,0,-33.69,63.115,24.94
4,12,2009,329.53,0,0,0,-31.49,65.926,25.65
4,12,2009,36.89,0,0,0,-31.71,59.568,26.27
4,12,2009,196.07,0,0,0,-31.49,58.031,26.58
4,12,2009,93.81,0,0,0,-31.49,57.242,26.84
4,12,2009,488.32,0,0,0,-31.49,59.242,26.85
4,12,2009,192.14,0,0,0,-31.49,55.736,27
4,12,2009,359.56,0,0,0,-31.49,51.821,28.63
4,12,2009,388.02,0,0,0,-31.49,48.031,29.15
4,12,2009,257.31,0,0,0,-31.49,46.4,29.29
4,12,2009,337.19,0,0,0,-31.49,47.442,29.5
5,12,2009,6.28,0,5,0,-31.49,74.705,21.26
5,12,2009,18.64,0,5,0,-31.49,74.884,21.31
5,12,2009,0,0,5,0,-31.49,74.515,21.33
5,12,2009,0.98,0,5,0,-31.49,74.621,21.45
5,12,2009,0,0,5,0,-31.49,74.768,21.47
5,12,2009,0,0,5,0,-31.49,74.189,21.52
5,12,2009,0,0,5,0,-31.49,74.715,21.6
5,12,2009,47.89,0,5,0,-31.49,75.063,21.74
5,12,2009,0,0,5,0,-31.49,74.357,21.8
5,12,2009,0,0,5,0,-31.49,74.357,22.03
5,12,2009,0,0,5,0,-31.49,74.347,22.1
5,12,2009,0,0,5,0,-31.49,74.168,22.16
5,12,2009,53.58,0,5,0,-31.49,75.031,22.17
5,12,2009,0,0,0,0,-31.49,74,22.25
5,12,2009,-0.19,0,0,0,-31.49,74.052,22.35
5,12,2009,0,0,0,0,-31.49,74.094,22.38
5,12,2009,-0.19,0,0,0,-31.49,73.284,22.65
5,12,2009,90.67,0,0,0,-31.49,74.978,22.65
5,12,2009,0,0,0,0,-31.49,73.621,22.72
5,12,2009,0,0,0,0,-31.49,73.642,22.72
5,12,2009,0,0,0,0,-31.49,72.368,22.85
5,12,2009,0,0,0,0,-31.49,72.252,23.08
5,12,2009,0,0,0,0,-31.49,71.978,23.24
5,12,2009,172.12,0,0,0,-31.49,74.747,23.32
5,12,2009,0,0,0,0,-31.49,70.81,23.46
5,12,2009,0,0,0,0,-31.49,69.694,23.8
5,12,2009,-0.19,0,0,0,-31.49,69.221,23.93
5,12,2009,-0.19,0,0,0,-31.49,68.421,24.04
5,12,2009,226.49,0,0,0,-31.49,73.978,24.1
5,12,2009,0.39,0,0,0,-31.49,65.568,24.53
5,12,2009,329.73,0,0,0,-31.49,72.136,24.9
5,12,2009,12.75,0,0,0,-31.49,60.778,25.8
5,12,2009,453.18,0,0,0,-31.49,67.01,26.5
5,12,2009,34.15,0,0,0,-31.49,54.736,27.97
5,12,2009,724.63,0,0,0,-31.49,54.736,28.05
5,12,2009,259.07,0,0,0,-31.49,52.778,28.2
5,12,2009,153.48,0,0,0,-31.49,50.263,28.52
5,12,2009,126,0,0,0,-31.49,53.042,28.52
5,12,2009,123.84,0,0,0,-31.49,49.252,28.69
5,12,2009,751.91,0,0,0,-31.49,44.094,29.27
5,12,2009,832.58,0,0,0,-31.49,44.431,29.47
5,12,2009,506.77,0,0,0,-31.49,44.252,29.81
5,12,2009,190.77,0,0,0,-31.49,43.557,29.97
5,12,2009,1061.23,0,0,0,-31.05,41.284,30.47
5,12,2009,341.9,0,0,0,-31.71,39.842,30.67
5,12,2009,262.21,0,0,0,-31.49,40.705,30.7
5,12,2009,873.99,0,0,0,-31.49,37.2,31.26
5,12,2009,529.53,0,0,0,-31.49,37,31.28
6,12,2009,19.62,0,0,0,-31.49,74.463,21.9
6,12,2009,18.84,0,0,0,-31.49,74.378,22.01
6,12,2009,18.05,0,0,0,-31.49,74.694,22.05
6,12,2009,13.93,0,0,0,-31.49,74.326,22.16
6,12,2009,34.15,0,0,0,-31.49,74.663,22.25
6,12,2009,-0.19,0,0,0,-31.49,72.61,22.3
6,12,2009,-0.19,0,0,0,-31.49,72.452,22.36
6,12,2009,-0.19,0,0,0,-31.49,73.989,22.38
6,12,2009,0,0,0,0,-31.49,74.168,22.38
6,12,2009,-0.19,0,0,0,-31.49,72.305,22.39
6,12,2009,0,0,0,0,-31.49,74.021,22.39
6,12,2009,0,0,0,0,-31.49,73.936,22.43
6,12,2009,9.81,0,5,0,-31.49,74.147,22.44
6,12,2009,0,0,0,0,-31.49,74.421,22.45
6,12,2009,0,0,0,0,-31.49,74.421,22.47
6,12,2009,-0.19,0,5,0,-31.49,74.442,22.48
6,12,2009,0.98,0,5,0,-31.49,74.484,22.5
6,12,2009,0,0,5,0,-31.49,74.515,22.5
6,12,2009,0,0,0,0,-31.49,72.021,22.51
6,12,2009,0,0,5,0,-31.71,74.431,22.51
6,12,2009,65.35,0,0,0,-31.49,74.61,22.51
6,12,2009,0,0,0,0,-31.49,73.978,22.53
6,12,2009,4.9,0,5,0,-31.49,74.6,22.53
6,12,2009,-0.19,0,0,0,-31.49,71.526,22.61
6,12,2009,-0.19,0,0,0,-31.49,73.905,22.62
6,12,2009,-0.19,0,0,0,-31.49,71.084,22.68
6,12,2009,-0.19,0,0,0,-31.49,70.421,22.81
6,12,2009,0,0,0,0,-31.49,69.147,22.99
6,12,2009,165.06,0,0,0,-31.49,74.589,23.2
6,12,2009,-0.19,0,0,0,-31.49,67.778,23.32
6,12,2009,-0.19,0,0,0,-31.49,65.789,23.75
6,12,2009,0,0,0,0,-31.49,63.357,24.35
6,12,2009,333.26,0,0,0,-31.49,73.705,24.69
6,12,2009,9.42,0,0,0,-31.49,59.463,25.19
6,12,2009,361.72,0,0,0,-31.49,67.147,26.28
6,12,2009,52.2,0,0,0,-31.49,53.326,26.5
6,12,2009,252.79,0,0,0,-31.49,57.873,26.59
6,12,2009,237.29,0,0,0,-31.49,54.284,26.95
6,12,2009,551.91,0,0,0,-31.49,60.852,26.97
6,12,2009,263.98,0,0,0,-31.49,54.568,27.02
6,12,2009,209.42,0,0,0,-31.49,53.578,27.12
6,12,2009,307.16,0,0,0,-31.49,52.063,27.27
6,12,2009,297.35,0,0,0,-31.49,53.61,27.37
6,12,2009,152.5,0,0,0,-31.49,50.957,27.81
6,12,2009,377.03,0,0,0,-31.49,50.073,28.14
6,12,2009,374.48,0,0,0,-31.49,51.863,28.25
6,12,2009,186.26,0,0,0,-31.49,48.505,28.29
6,12,2009,248.87,0,0,0,-31.49,49.063,28.46
7,12,2009,2.94,0,0,0,-31.49,74.41,21.51
7,12,2009,0,0,0,0,-31.49,74.294,21.53
7,12,2009,6.47,0,0,0,-31.49,74.526,21.59
7,12,2009,0,0,0,0,-31.49,73.978,21.6
7,12,2009,0,0,0,0,-31.49,73.842,21.71
7,12,2009,7.85,0,0,0,-31.71,74.568,21.78
7,12,2009,0,0,0,0,-31.49,73.694,21.9
7,12,2009,11.38,0,5,0,-31.71,74.568,21.98
7,12,2009,0,0,0,0,-31.49,73.757,22.08
7,12,2009,0,0,0,0,-31.49,73.663,22.11
7,12,2009,0,0,0,0,-31.49,73.884,22.14
7,12,2009,0,0,0,0,-31.49,73.442,22.15
7,12,2009,0,0,0,0,-31.49,73.726,22.17
7,12,2009,57.89,0,5,0,-31.71,74.642,22.18
7,12,2009,0,0,0,0,-31.49,73.326,22.19
7,12,2009,0,0,0,0,-31.49,73.294,22.22
7,12,2009,-0.19,0,0,0,-31.49,73.073,22.23
7,12,2009,-0.19,0,0,0,-31.49,72.978,22.26
7,12,2009,-0.19,0,0,0,-31.49,73.578,22.29
7,12,2009,-0.19,0,0,0,-31.49,73.442,22.36
7,12,2009,0,0,0,0,-31.49,73.157,22.46
7,12,2009,63.98,0,0,0,-31.49,74.4,22.53
7,12,2009,0,0,0,0,-31.49,73.21,22.62
7,12,2009,0,0,0,0,-31.49,72.947,22.66
7,12,2009,0,0,0,0,-31.49,72.463,22.67
7,12,2009,0,0,0,0,-31.49,73.168,22.68
7,12,2009,-0.19,0,0,0,-31.71,72.189,22.72
7,12,2009,96.56,0,0,0,-31.49,74.273,22.74
7,12,2009,0,0,0,0,-35.01,71.621,22.81
7,12,2009,1.96,0,0,0,-35.45,70.936,22.96
7,12,2009,9.61,0,0,0,-35.67,70.147,23.13
7,12,2009,196.66,0,0,0,-31.49,73.252,23.5
7,12,2009,11.97,0,0,0,-35.01,67.778,23.67
7,12,2009,423.94,0,0,0,-31.49,69.421,24.7
7,12,2009,22.76,0,0,0,-31.49,62.421,24.79
7,12,2009,84,0,0,0,-31.49,59.231,25.6
7,12,2009,603.33,0,0,0,-31.49,56.284,27.11
7,12,2009,45.53,0,0,0,-31.71,52.936,27.14
7,12,2009,246.9,0,0,0,-31.49,49.442,27.62
7,12,2009,214.13,0,0,0,-31.49,47.621,27.71
7,12,2009,225.12,0,0,0,-31.49,49.6,27.86
7,12,2009,160.94,0,0,0,-31.49,48.052,28.12
7,12,2009,791.16,0,0,0,-31.49,49.421,28.44
7,12,2009,409.22,0,0,0,-31.49,45.2,28.65
7,12,2009,881.05,0,0,0,-30.6,42.547,29.37
7,12,2009,272.22,0,0,0,-31.49,41.01,29.62
7,12,2009,961.13,0,0,0,-31.27,40.252,29.92
7,12,2009,852.4,0,0,0,-30.16,39.568,29.95
8,12,2009,0,0,0,0,-31.49,72.189,20.63
8,12,2009,0,0,0,0,-31.49,72.768,20.65
8,12,2009,-0.19,0,0,0,-31.49,71.336,20.72
8,12,2009,0,0,0,0,-31.49,73.178,20.77
8,12,2009,0,0,0,0,-31.49,73.621,20.87
8,12,2009,0,0,0,0,-31.49,73.294,20.88
8,12,2009,0,0,0,0,-31.49,73.315,20.88
8,12,2009,0,0,0,0,-31.49,73.905,20.98
8,12,2009,-0.19,0,0,0,-31.49,69.789,21.03
8,12,2009,11.38,0,5,0,-35.67,74.778,21.46
8,12,2009,7.45,0,5,0,-35.67,74.715,21.51
8,12,2009,10.79,0,5,0,-35.67,74.831,21.52
8,12,2009,16.68,0,5,0,-35.67,74.936,21.56
8,12,2009,6.28,0,5,0,-36.11,74.705,21.64
8,12,2009,28.06,0,5,0,-35.45,74.947,21.67
8,12,2009,-0.19,0,0,0,-31.49,68.473,21.7
8,12,2009,4.12,0,5,0,-36.11,74.673,21.79
8,12,2009,0,0,5,0,-33.25,74.6,21.87
8,12,2009,75.36,0,5,0,-35.67,75.063,21.93
8,12,2009,0,0,5,0,-31.49,74.652,21.95
8,12,2009,0,0,0,0,-31.49,74.105,21.97
8,12,2009,0,0,0,0,-31.49,74.105,21.97
8,12,2009,0,0,5,0,-31.49,74.494,21.98
8,12,2009,0,0,5,0,-31.49,74.631,21.98
8,12,2009,0,0,0,0,-31.49,73.989,21.99
8,12,2009,0,0,0,0,-31.49,74.326,21.99
8,12,2009,0,0,5,0,-31.49,74.631,21.99
8,12,2009,0,0,5,0,-31.49,74.378,22.03
8,12,2009,0,0,0,0,-31.49,74.389,22.03
8,12,2009,0,0,0,0,-31.49,73.852,22.08
8,12,2009,95.58,0,0,0,-35.01,74.105,22.33
8,12,2009,84.78,0,0,0,-35.23,74.894,22.33
8,12,2009,0,0,0,0,-31.49,65.705,22.61
8,12,2009,187.63,0,0,0,-35.01,74.178,22.62
8,12,2009,146.22,0,0,0,-35.67,74.642,22.62
8,12,2009,47.69,0,0,0,-35.23,74.073,22.72
8,12,2009,66.73,0,0,0,-35.23,74.347,22.95
8,12,2009,12.95,0,0,0,-31.49,64.789,23.42
8,12,2009,277.33,0,0,0,-34.57,73.589,23.5
8,12,2009,37.48,0,0,0,-31.49,62.494,23.95
8,12,2009,88.71,0,0,0,-31.49,61.484,24.31
8,12,2009,378.8,0,0,0,-32.81,69.673,24.4
8,12,2009,115.79,0,0,0,-31.71,59.989,24.64
8,12,2009,198.62,0,0,0,-30.16,56.494,25.51
8,12,2009,643.37,0,0,0,-31.49,62.757,25.69
8,12,2009,695.38,0,0,0,-31.27,54.852,26.93
8,12,2009,281.05,0,0,0,-31.49,50.789,27.1
8,12,2009,441.21,0,0,0,-31.49,48.252,27.75
9,12,2009,4.31,0,0,0,-31.49,74.515,18.37
9,12,2009,0,0,0,0,-31.49,74.473,18.63
9,12,2009,14.32,0,0,0,-31.49,75.126,18.65
9,12,2009,0,0,0,0,-31.49,74.336,18.84
9,12,2009,0,0,0,0,-31.49,74.273,19.1
9,12,2009,0,0,0,0,-31.49,74.4,19.26
9,12,2009,26.49,0,0,0,-31.49,75.263,19.3
9,12,2009,0,0,0,0,-31.49,74.136,19.38
9,12,2009,0,0,0,0,-31.71,73.821,19.7
9,12,2009,57.5,0,0,0,-31.71,75.294,19.83
9,12,2009,0,0,0,0,-31.49,73.715,20.09
9,12,2009,97.54,0,5,0,-31.49,75.105,20.51
9,12,2009,0,0,0,0,-31.49,73.768,20.53
9,12,2009,0,0,0,0,-31.49,73.884,20.83
9,12,2009,0,0,0,0,-31.49,73.957,20.94
9,12,2009,-0.19,0,0,0,-31.49,73.873,20.96
9,12,2009,165.45,0,0,0,-31.49,75.031,21.17
9,12,2009,0,0,0,0,-31.49,73.021,22.05
9,12,2009,-0.19,0,0,0,-31.49,72.726,22.19
9,12,2009,-0.19,0,0,0,-31.49,72.242,22.38
9,12,2009,-0.19,0,0,0,-31.49,71.01,22.46
9,12,2009,-0.19,0,0,0,-31.49,71.378,22.46
9,12,2009,-0.19,0,0,0,-31.49,71.631,22.46
9,12,2009,-0.19,0,0,0,-31.71,70.378,22.48
9,12,2009,0,0,0,0,-31.49,69.631,22.63
9,12,2009,-0.19,0,0,0,-31.49,68.589,22.69
9,12,2009,-0.19,0,0,0,-31.49,66.063,23.04
9,12,2009,550.14,0,0,0,-31.49,74.273,23.13
9,12,2009,0.19,0,0,0,-31.49,61.968,23.98
9,12,2009,692.63,0,0,0,-31.49,66.547,25.2
9,12,2009,10.2,0,0,0,-31.49,57.389,25.61
9,12,2009,281.64,0,0,0,-31.49,54.368,25.92
9,12,2009,294.01,0,0,0,-31.49,54.052,26.03
9,12,2009,413.93,0,0,0,-31.49,55.852,26.09
9,12,2009,428.45,0,0,0,-31.49,49.768,26.56
9,12,2009,520.11,0,0,0,-31.49,47.273,27.33
9,12,2009,655.15,0,0,0,-31.49,44.347,28.12
9,12,2009,21.58,0,0,0,-31.49,45.905,28.18
9,12,2009,256.13,0,0,0,-31.49,44.863,28.37
9,12,2009,536.21,0,0,0,-31.49,41.915,28.6
9,12,2009,233.56,0,0,0,-31.49,42.663,28.68
9,12,2009,750.93,0,0,0,-31.49,41.894,28.76
9,12,2009,177.42,0,0,0,-31.49,39.442,29.4
9,12,2009,344.84,0,0,0,-31.49,37.957,29.5
9,12,2009,157.4,0,0,0,-31.49,37.042,30.04
9,12,2009,785.67,0,0,0,-31.49,37.273,30.14
9,12,2009,658.68,0,0,0,-31.71,37.905,30.44
9,12,2009,849.06,0,0,0,-31.49,36.673,30.46
10,12,2009,0,0,0,0,-31.49,73.178,21.33
10,12,2009,1.17,0,5,0,-31.49,74.442,21.38
10,12,2009,0,0,0,0,-31.49,74.347,21.46
10,12,2009,0.39,0,0,0,-31.49,74.578,21.46
10,12,2009,-0.19,0,0,0,-31.49,73.136,21.5
10,12,2009,-0.19,0,0,0,-31.49,74.042,21.52
10,12,2009,0,0,0,0,-31.49,74.305,21.52
10,12,2009,3.33,0,5,0,-31.49,74.578,21.56
10,12,2009,7.06,0,5,0,-31.49,74.547,21.58
10,12,2009,-0.19,0,0,0,-31.49,73.031,21.59
10,12,2009,-0.39,0,0,0,-31.49,73.978,21.62
10,12,2009,14.32,0,5,0,-31.49,74.663,21.63
10,12,2009,-0.19,0,0,0,-31.49,72.578,21.64
10,12,2009,0,0,0,0,-31.49,73.968,21.67
10,12,2009,0,0,0,0,-31.49,73.926,21.71
10,12,2009,-0.19,0,0,0,-31.71,72.315,21.75
10,12,2009,31.79,0,5,0,-31.49,74.663,21.77
10,12,2009,0,0,0,0,-31.49,73.768,21.79
10,12,2009,0,0,0,0,-31.49,72.157,21.8
10,12,2009,0,0,0,0,-31.49,73.768,21.82
10,12,2009,-0.19,0,0,0,-31.49,71.189,21.83
10,12,2009,-0.19,0,0,0,-31.49,73.494,21.85
10,12,2009,0,0,0,0,-31.49,73.494,21.91
10,12,2009,-0.19,0,0,0,-31.49,73.147,21.93
10,12,2009,0,0,0,0,-31.49,70.336,22.1
10,12,2009,83.8,0,5,0,-31.49,74.778,22.14
10,12,2009,0,0,0,0,-31.49,69.168,22.51
